h,m,s,voltage
9.00,38.00,18.39400,3.2237603
9.00,38.00,20.82500,3.2237291
9.00,38.00,23.26400,3.2236989
9.00,38.00,25.69400,3.2236677
9.00,38.00,28.14100,3.2236364
9.00,38.00,30.59100,3.2236073
9.00,38.00,33.02600,3.2235793
9.00,38.00,35.46500,3.2235513
9.00,38.00,37.90400,3.2235158
9.00,38.00,40.33600,3.2234921
9.00,38.00,42.77600,3.2234619
9.00,38.00,45.20900,3.2234296
9.00,38.00,47.65100,3.2233983
9.00,38.00,50.08700,3.2233671
9.00,38.00,52.51500,3.2233391
9.00,38.00,54.95900,3.2233057
9.00,38.00,57.39900,3.2232712
9.00,38.00,59.83400,3.22324
9.00,39.00,2.26800,3.223213
9.00,39.00,4.70900,3.2231861
9.00,39.00,7.14200,3.2231549
9.00,39.00,9.58000,3.2231182
9.00,39.00,12.01200,3.2230978
9.00,39.00,14.45000,3.2230622
9.00,39.00,16.88800,3.2230353
9.00,39.00,19.31800,3.2230008
9.00,39.00,21.76600,3.2229674
9.00,39.00,24.20900,3.2229351
9.00,39.00,26.64800,3.2229028
9.00,39.00,29.08700,3.2228748
9.00,39.00,31.52900,3.2228424
9.00,39.00,33.96200,3.2228155
9.00,39.00,36.41300,3.2227821
9.00,39.00,38.86100,3.2227541
9.00,39.00,41.29900,3.2227218
9.00,39.00,43.73400,3.2226884
9.00,39.00,46.16400,3.2226604
9.00,39.00,48.60800,3.2226313
9.00,39.00,51.05000,3.2226033
9.00,39.00,53.49000,3.2225645
9.00,39.00,55.93500,3.2225311
9.00,39.00,58.37600,3.2224999
9.00,40.00,0.80700,3.2224665
9.00,40.00,3.24000,3.2224374
9.00,40.00,5.69200,3.222404
9.00,40.00,8.13300,3.2223803
9.00,40.00,10.58400,3.2223447
9.00,40.00,13.02300,3.2223092
9.00,40.00,15.45500,3.2222812
9.00,40.00,17.89400,3.2222542
9.00,40.00,20.33900,3.2222198
9.00,40.00,22.77000,3.2221874
9.00,40.00,25.21500,3.2221551
9.00,40.00,27.65700,3.222125
9.00,40.00,30.09700,3.2220905
9.00,40.00,32.53000,3.2220614
9.00,40.00,34.96800,3.2220302
9.00,40.00,37.41300,3.2219978
9.00,40.00,39.84700,3.2219612
9.00,40.00,42.28500,3.2219386
9.00,40.00,44.71300,3.2219063
9.00,40.00,47.16100,3.2218804
9.00,40.00,49.59300,3.2218459
9.00,40.00,52.03200,3.2218104
9.00,40.00,54.47300,3.2217845
9.00,40.00,56.91000,3.2217479
9.00,40.00,59.34900,3.2217081
9.00,41.00,1.79700,3.2216822
9.00,41.00,4.23700,3.2216423
9.00,41.00,6.67600,3.2216068
9.00,41.00,9.11000,3.2215831
9.00,41.00,11.54300,3.2215529
9.00,41.00,13.98000,3.221512
9.00,41.00,16.42000,3.221484
9.00,41.00,18.85800,3.2214549
9.00,41.00,21.29800,3.2214183
9.00,41.00,23.73500,3.2213913
9.00,41.00,26.16600,3.2213536
9.00,41.00,28.60500,3.2213235
9.00,41.00,31.04200,3.2212954
9.00,41.00,33.48200,3.2212577
9.00,41.00,35.92700,3.2212243
9.00,41.00,38.37500,3.2211899
9.00,41.00,40.81800,3.2211597
9.00,41.00,43.25900,3.2211231
9.00,41.00,45.70100,3.2210929
9.00,41.00,48.14600,3.2210617
9.00,41.00,50.58500,3.2210283
9.00,41.00,53.02000,3.2209949
9.00,41.00,55.45700,3.2209647
9.00,41.00,57.89600,3.2209335
9.00,42.00,0.33200,3.2209001
9.00,42.00,2.76600,3.2208581
9.00,42.00,5.20400,3.2208333
9.00,42.00,7.64200,3.2208031
9.00,42.00,10.06700,3.2207697
9.00,42.00,12.50900,3.2207353
9.00,42.00,14.94300,3.2207019
9.00,42.00,17.38100,3.2206674
9.00,42.00,19.81200,3.2206308
9.00,42.00,22.24500,3.2206006
9.00,42.00,24.68400,3.2205661
9.00,42.00,27.12600,3.220537
9.00,42.00,29.56300,3.2204929
9.00,42.00,32.00000,3.2204627
9.00,42.00,34.44100,3.2204261
9.00,42.00,36.86800,3.220397
9.00,42.00,39.30800,3.2203668
9.00,42.00,41.75000,3.2203334
9.00,42.00,44.19200,3.2202936
9.00,42.00,46.62900,3.2202559
9.00,42.00,49.07500,3.2202235
9.00,42.00,51.51300,3.2201923
9.00,42.00,53.94300,3.2201557
9.00,42.00,56.38100,3.2201266
9.00,42.00,58.81400,3.220091
9.00,43.00,1.24000,3.2200523
9.00,43.00,3.67900,3.2200221
9.00,43.00,6.11700,3.2199876
9.00,43.00,8.56100,3.219951
9.00,43.00,10.99700,3.2199165
9.00,43.00,13.42300,3.2198842
9.00,43.00,15.86100,3.2198519
9.00,43.00,18.29900,3.219812
9.00,43.00,20.73200,3.2197765
9.00,43.00,23.16900,3.2197485
9.00,43.00,25.61000,3.2197151
9.00,43.00,28.05300,3.2196827
9.00,43.00,30.48500,3.2196375
9.00,43.00,32.92700,3.219603
9.00,43.00,35.37000,3.2195664
9.00,43.00,37.80700,3.2195319
9.00,43.00,40.23200,3.2194953
9.00,43.00,42.68100,3.2194662
9.00,43.00,45.11400,3.2194242
9.00,43.00,47.55700,3.2193876
9.00,43.00,50.00100,3.2193509
9.00,43.00,52.45100,3.219324
9.00,43.00,54.88300,3.2192852
9.00,43.00,57.31200,3.2192518
9.00,43.00,59.74100,3.2192141
9.00,44.00,2.17900,3.2191699
9.00,44.00,4.62100,3.2191419
9.00,44.00,7.05000,3.2191064
9.00,44.00,9.48700,3.2190687
9.00,44.00,11.92700,3.2190331
9.00,44.00,14.36600,3.2189997
9.00,44.00,16.80000,3.218962
9.00,44.00,19.22500,3.2189232
9.00,44.00,21.65800,3.2188898
9.00,44.00,24.08300,3.2188489
9.00,44.00,26.52100,3.2188177
9.00,44.00,28.97000,3.2187746
9.00,44.00,31.40900,3.2187433
9.00,44.00,33.84700,3.2187099
9.00,44.00,36.28200,3.2186712
9.00,44.00,38.72300,3.2186335
9.00,44.00,41.15700,3.2185979
9.00,44.00,43.59600,3.2185591
9.00,44.00,46.03400,3.2185322
9.00,44.00,48.46400,3.2184934
9.00,44.00,50.90700,3.2184449
9.00,44.00,53.33700,3.2184137
9.00,44.00,55.77900,3.2183878
9.00,44.00,58.21400,3.2183394
9.00,45.00,0.65800,3.218306
9.00,45.00,3.09000,3.2182704
9.00,45.00,5.52800,3.2182252
9.00,45.00,7.96700,3.2181918
9.00,45.00,10.40700,3.2181551
9.00,45.00,12.84600,3.2181196
9.00,45.00,15.27200,3.2180743
9.00,45.00,17.71700,3.2180399
9.00,45.00,20.16800,3.2180022
9.00,45.00,22.61200,3.2179645
9.00,45.00,25.05500,3.2179332
9.00,45.00,27.49600,3.2178923
9.00,45.00,29.93600,3.2178524
9.00,45.00,32.37700,3.217819
9.00,45.00,34.81700,3.2177824
9.00,45.00,37.25800,3.2177458
9.00,45.00,39.70400,3.2176984
9.00,45.00,42.13600,3.2176671
9.00,45.00,44.57400,3.2176197
9.00,45.00,47.01900,3.2175928
9.00,45.00,49.45700,3.2175497
9.00,45.00,51.89200,3.2175152
9.00,45.00,54.33700,3.2174732
9.00,45.00,56.76900,3.2174387
9.00,45.00,59.19900,3.2173978
9.00,46.00,1.63800,3.2173579
9.00,46.00,4.08200,3.2173235
9.00,46.00,6.50500,3.2172847
9.00,46.00,8.94400,3.2172491
9.00,46.00,11.38500,3.2172039
9.00,46.00,13.81900,3.2171694
9.00,46.00,16.26800,3.2171306
9.00,46.00,18.71700,3.2170908
9.00,46.00,21.15000,3.2170477
9.00,46.00,23.59200,3.2170175
9.00,46.00,26.03400,3.2169798
9.00,46.00,28.46200,3.2169356
9.00,46.00,30.90200,3.2168904
9.00,46.00,33.33200,3.2168548
9.00,46.00,35.77100,3.2168193
9.00,46.00,38.21600,3.2167773
9.00,46.00,40.66800,3.2167353
9.00,46.00,43.10200,3.2167072
9.00,46.00,45.54600,3.2166652
9.00,46.00,47.99100,3.2166232
9.00,46.00,50.44100,3.2165812
9.00,46.00,52.87000,3.2165467
9.00,46.00,55.29600,3.2164993
9.00,46.00,57.74000,3.2164627
9.00,47.00,0.17400,3.2164261
9.00,47.00,2.61200,3.216369
9.00,47.00,5.05700,3.2163345
9.00,47.00,7.49400,3.2163022
9.00,47.00,9.95200,3.2162591
9.00,47.00,12.39500,3.2162246
9.00,47.00,14.83300,3.2161858
9.00,47.00,17.27500,3.2161427
9.00,47.00,19.71200,3.2160986
9.00,47.00,22.16700,3.2160523
9.00,47.00,24.60700,3.2160178
9.00,47.00,27.03800,3.215979
9.00,47.00,29.46900,3.2159359
9.00,47.00,31.89800,3.2158939
9.00,47.00,34.34900,3.2158583
9.00,47.00,36.78100,3.2158131
9.00,47.00,39.22200,3.2157743
9.00,47.00,41.66400,3.2157334
9.00,47.00,44.12300,3.2156838
9.00,47.00,46.55800,3.2156515
9.00,47.00,48.98900,3.2156095
9.00,47.00,51.42900,3.2155664
9.00,47.00,53.86400,3.2155211
9.00,47.00,56.29300,3.2154845
9.00,47.00,58.72900,3.2154403
9.00,48.00,1.16600,3.2153983
9.00,48.00,3.61100,3.2153585
9.00,48.00,6.04500,3.2153208
9.00,48.00,8.49800,3.2152734
9.00,48.00,10.93400,3.2152335
9.00,48.00,13.37500,3.2151904
9.00,48.00,15.80800,3.2151452
9.00,48.00,18.25200,3.2151064
9.00,48.00,20.69200,3.2150698
9.00,48.00,23.13100,3.2150245
9.00,48.00,25.57400,3.2149793
9.00,48.00,27.99700,3.2149362
9.00,48.00,30.43600,3.2148931
9.00,48.00,32.87300,3.2148565
9.00,48.00,35.30700,3.2148091
9.00,48.00,37.74700,3.2147692
9.00,48.00,40.18600,3.2147239
9.00,48.00,42.62700,3.2146862
9.00,48.00,45.06000,3.2146356
9.00,48.00,47.49800,3.2145914
9.00,48.00,49.95200,3.2145559
9.00,48.00,52.38800,3.2145128
9.00,48.00,54.83800,3.2144729
9.00,48.00,57.27700,3.2144234
9.00,48.00,59.71600,3.2143857
9.00,49.00,2.15300,3.2143415
9.00,49.00,4.59200,3.2142952
9.00,49.00,7.03300,3.214251
9.00,49.00,9.47700,3.2142144
9.00,49.00,11.90700,3.2141562
9.00,49.00,14.37500,3.2141271
9.00,49.00,16.81500,3.2140711
9.00,49.00,19.25400,3.214028
9.00,49.00,21.69900,3.2139849
9.00,49.00,24.13300,3.2139451
9.00,49.00,26.58100,3.2139009
9.00,49.00,29.01000,3.2138449
9.00,49.00,31.45400,3.2138136
9.00,49.00,33.88700,3.2137619
9.00,49.00,36.32500,3.2137231
9.00,49.00,38.75100,3.2136768
9.00,49.00,41.19000,3.2136348
9.00,49.00,43.62900,3.2135917
9.00,49.00,46.07000,3.2135508
9.00,49.00,48.51000,3.2135088
9.00,49.00,50.95000,3.2134614
9.00,49.00,53.40100,3.213415
9.00,49.00,55.84600,3.2133633
9.00,49.00,58.28200,3.2133235
9.00,50.00,0.71300,3.2132728
9.00,50.00,3.14900,3.2132287
9.00,50.00,5.59900,3.2131823
9.00,50.00,8.03900,3.2131328
9.00,50.00,10.48000,3.2130908
9.00,50.00,12.91900,3.2130477
9.00,50.00,15.35700,3.2130014
9.00,50.00,17.79200,3.2129572
9.00,50.00,20.23400,3.2129012
9.00,50.00,22.66500,3.2128635
9.00,50.00,25.09600,3.2128117
9.00,50.00,27.53500,3.2127654
9.00,50.00,29.97500,3.2127266
9.00,50.00,32.39900,3.2126792
9.00,50.00,34.84800,3.2126265
9.00,50.00,37.28700,3.2125834
9.00,50.00,39.73100,3.212537
9.00,50.00,42.17000,3.2124929
9.00,50.00,44.60000,3.2124379
9.00,50.00,47.04600,3.2123991
9.00,50.00,49.48600,3.2123442
9.00,50.00,51.92700,3.2122979
9.00,50.00,54.37300,3.2122548
9.00,50.00,56.80400,3.2122106
9.00,50.00,59.24200,3.2121589
9.00,51.00,1.68200,3.2121018
9.00,51.00,4.11600,3.2120652
9.00,51.00,6.56300,3.2120189
9.00,51.00,8.99800,3.2119704
9.00,51.00,11.44900,3.2119273
9.00,51.00,13.87900,3.2118745
9.00,51.00,16.33000,3.2118336
9.00,51.00,18.77100,3.2117797
9.00,51.00,21.19600,3.2117323
9.00,51.00,23.63600,3.2116849
9.00,51.00,26.06800,3.2116353
9.00,51.00,28.50700,3.2115869
9.00,51.00,30.94000,3.2115362
9.00,51.00,33.37300,3.2114899
9.00,51.00,35.81300,3.211436
9.00,51.00,38.24300,3.2113854
9.00,51.00,40.67900,3.211338
9.00,51.00,43.12100,3.2112895
9.00,51.00,45.56100,3.2112421
9.00,51.00,47.99900,3.211198
9.00,51.00,50.43800,3.2111441
9.00,51.00,52.86700,3.2110924
9.00,51.00,55.29500,3.2110439
9.00,51.00,57.74100,3.2109987
9.00,52.00,0.18800,3.2109513
9.00,52.00,2.62800,3.2108952
9.00,52.00,5.07100,3.2108489
9.00,52.00,7.52300,3.2108037
9.00,52.00,9.96900,3.2107455
9.00,52.00,12.40600,3.2107024
9.00,52.00,14.84900,3.2106485
9.00,52.00,17.28900,3.2105979
9.00,52.00,19.73100,3.210543
9.00,52.00,22.16900,3.2104956
9.00,52.00,24.61300,3.2104406
9.00,52.00,27.04300,3.21039
9.00,52.00,29.48100,3.210335
9.00,52.00,31.92000,3.210293
9.00,52.00,34.36300,3.2102413
9.00,52.00,36.80400,3.2101875
9.00,52.00,39.24000,3.2101411
9.00,52.00,41.68100,3.2100894
9.00,52.00,44.12000,3.2100409
9.00,52.00,46.56000,3.2099892
9.00,52.00,49.00400,3.2099332
9.00,52.00,51.44400,3.2098772
9.00,52.00,53.88800,3.2098287
9.00,52.00,56.32400,3.2097813
9.00,52.00,58.75500,3.2097264
9.00,53.00,1.18400,3.2096736
9.00,53.00,3.61800,3.2096294
9.00,53.00,6.05600,3.2095788
9.00,53.00,8.50200,3.2095217
9.00,53.00,10.93300,3.2094624
9.00,53.00,13.38000,3.209414
9.00,53.00,15.81300,3.2093612
9.00,53.00,18.25100,3.2093095
9.00,53.00,20.69600,3.2092545
9.00,53.00,23.13200,3.209206
9.00,53.00,25.56200,3.2091382
9.00,53.00,28.01100,3.2090994
9.00,53.00,30.45000,3.2090358
9.00,53.00,32.88900,3.2089874
9.00,53.00,35.32100,3.2089346
9.00,53.00,37.77000,3.2088904
9.00,53.00,40.20900,3.208829
9.00,53.00,42.65800,3.208774
9.00,53.00,45.09000,3.2087148
9.00,53.00,47.52900,3.2086685
9.00,53.00,49.96000,3.2086028
9.00,53.00,52.39800,3.2085607
9.00,53.00,54.85000,3.2084983
9.00,53.00,57.28400,3.2084541
9.00,53.00,59.72400,3.2083959
9.00,54.00,2.17000,3.208341
9.00,54.00,4.60500,3.208286
9.00,54.00,7.04200,3.2082332
9.00,54.00,9.48100,3.2081805
9.00,54.00,11.92000,3.2081266
9.00,54.00,14.36500,3.2080652
9.00,54.00,16.80400,3.2080135
9.00,54.00,19.24200,3.2079531
9.00,54.00,21.68400,3.2079025
9.00,54.00,24.12700,3.2078476
9.00,54.00,26.57700,3.2077905
9.00,54.00,29.01700,3.2077345
9.00,54.00,31.46500,3.2076774
9.00,54.00,33.89600,3.2076116
9.00,54.00,36.34300,3.2075642
9.00,54.00,38.78000,3.2075136
9.00,54.00,41.22900,3.2074544
9.00,54.00,43.66000,3.2074048
9.00,54.00,46.08800,3.2073402
9.00,54.00,48.52700,3.2072863
9.00,54.00,50.96600,3.2072238
9.00,54.00,53.40300,3.207171
9.00,54.00,55.84600,3.2071118
9.00,54.00,58.28000,3.207059
9.00,55.00,0.71000,3.2069976
9.00,55.00,3.14200,3.2069405
9.00,55.00,5.57500,3.2068834
9.00,55.00,8.01400,3.206822
9.00,55.00,10.45400,3.206766
9.00,55.00,12.89200,3.2067089
9.00,55.00,15.33300,3.2066485
9.00,55.00,17.76500,3.2065968
9.00,55.00,20.19700,3.2065333
9.00,55.00,22.63200,3.2064729
9.00,55.00,25.05900,3.2064158
9.00,55.00,27.49400,3.2063555
9.00,55.00,29.93200,3.2062984
9.00,55.00,32.38000,3.2062489
9.00,55.00,34.81400,3.2061939
9.00,55.00,37.25100,3.2061325
9.00,55.00,39.68700,3.2060668
9.00,55.00,42.11200,3.2060205
9.00,55.00,44.55500,3.2059505
9.00,55.00,47.00000,3.2058934
9.00,55.00,49.43200,3.2058309
9.00,55.00,51.86000,3.2057781
9.00,55.00,54.31200,3.205721
9.00,55.00,56.74800,3.2056585
9.00,55.00,59.19900,3.2055928
9.00,56.00,1.64300,3.2055368
9.00,56.00,4.08400,3.2054711
9.00,56.00,6.52500,3.2054075
9.00,56.00,8.96500,3.2053536
9.00,56.00,11.40600,3.2052976
9.00,56.00,13.83900,3.2052341
9.00,56.00,16.27600,3.2051737
9.00,56.00,18.72000,3.2051166
9.00,56.00,21.14600,3.2050477
9.00,56.00,23.58600,3.204983
9.00,56.00,26.02300,3.2049259
9.00,56.00,28.45300,3.2048656
9.00,56.00,30.88500,3.2048064
9.00,56.00,33.32400,3.2047439
9.00,56.00,35.76000,3.2046846
9.00,56.00,38.20000,3.2046254
9.00,56.00,40.63900,3.2045704
9.00,56.00,43.08500,3.2045069
9.00,56.00,45.51900,3.204439
9.00,56.00,47.95800,3.2043798
9.00,56.00,50.39800,3.2043205
9.00,56.00,52.83200,3.204258
9.00,56.00,55.28400,3.2041934
9.00,56.00,57.72800,3.2041374
9.00,57.00,0.16500,3.2040695
9.00,57.00,2.61600,3.2040199
9.00,57.00,5.05400,3.2039348
9.00,57.00,7.49600,3.2038788
9.00,57.00,9.93700,3.2038206
9.00,57.00,12.38900,3.2037571
9.00,57.00,14.81500,3.2036957
9.00,57.00,17.24800,3.2036332
9.00,57.00,19.69200,3.2035707
9.00,57.00,22.12500,3.2035018
9.00,57.00,24.55400,3.2034404
9.00,57.00,26.98800,3.2033811
9.00,57.00,29.42600,3.2033165
9.00,57.00,31.87100,3.2032475
9.00,57.00,34.30400,3.2031893
9.00,57.00,36.73100,3.2031279
9.00,57.00,39.15500,3.2030612
9.00,57.00,41.58500,3.2029944
9.00,57.00,44.03300,3.202933
9.00,57.00,46.47200,3.2028672
9.00,57.00,48.91400,3.2027994
9.00,57.00,51.35300,3.2027358
9.00,57.00,53.80200,3.2026712
9.00,57.00,56.23100,3.2026044
9.00,57.00,58.67700,3.202544
9.00,58.00,1.11500,3.2024697
9.00,58.00,3.54700,3.202404
9.00,58.00,5.98500,3.2023394
9.00,58.00,8.42500,3.2022704
9.00,58.00,10.85300,3.2022047
9.00,58.00,13.29100,3.2021347
9.00,58.00,15.73400,3.2020743
9.00,58.00,18.16900,3.2020119
9.00,58.00,20.60700,3.2019472
9.00,58.00,23.05200,3.2018837
9.00,58.00,25.49100,3.2018083
9.00,58.00,27.92300,3.201749
9.00,58.00,30.35800,3.2016854
9.00,58.00,32.79700,3.2016251
9.00,58.00,35.24000,3.2015508
9.00,58.00,37.69100,3.2014851
9.00,58.00,40.14300,3.2014097
9.00,58.00,42.58200,3.2013418
9.00,58.00,45.02200,3.2012739
9.00,58.00,47.45500,3.2012125
9.00,58.00,49.89400,3.2011371
9.00,58.00,52.33200,3.2010671
9.00,58.00,54.75700,3.2010046
9.00,58.00,57.20800,3.2009356
9.00,58.00,59.65200,3.2008602
9.00,59.00,2.09600,3.2007967
9.00,59.00,4.53300,3.2007256
9.00,59.00,6.96800,3.2006523
9.00,59.00,9.42200,3.2005823
9.00,59.00,11.85700,3.200522
9.00,59.00,14.29500,3.2004487
9.00,59.00,16.74200,3.2003755
9.00,59.00,19.18500,3.2003054
9.00,59.00,21.62300,3.2002419
9.00,59.00,24.07200,3.2001622
9.00,59.00,26.50300,3.200091
9.00,59.00,28.94300,3.2000232
9.00,59.00,31.38200,3.1999575
9.00,59.00,33.81500,3.1998821
9.00,59.00,36.25400,3.199811
9.00,59.00,38.70800,3.1997399
9.00,59.00,41.13800,3.1996612
9.00,59.00,43.57700,3.1995933
9.00,59.00,46.01800,3.1995244
9.00,59.00,48.45700,3.1994587
9.00,59.00,50.89700,3.1993811
9.00,59.00,53.33100,3.1993089
9.00,59.00,55.77000,3.1992378
9.00,59.00,58.22400,3.1991624
10.00,0.00,0.66200,3.1990913
10.00,0.00,3.09600,3.1990224
10.00,0.00,5.53400,3.1989491
10.00,0.00,7.97200,3.1988726
10.00,0.00,10.41300,3.1988026
10.00,0.00,12.85000,3.1987358
10.00,0.00,15.28800,3.1986593
10.00,0.00,17.72100,3.1985915
10.00,0.00,20.16200,3.1985139
10.00,0.00,22.60300,3.1984385
10.00,0.00,25.05900,3.1983717
10.00,0.00,27.50100,3.1982995
10.00,0.00,29.94000,3.1982166
10.00,0.00,32.37100,3.1981358
10.00,0.00,34.81200,3.19807
10.00,0.00,37.24300,3.1979957
10.00,0.00,39.67600,3.1979225
10.00,0.00,42.10500,3.1978567
10.00,0.00,44.54700,3.1977727
10.00,0.00,46.98200,3.1977016
10.00,0.00,49.42900,3.1976251
10.00,0.00,51.87000,3.1975508
10.00,0.00,54.30600,3.1974721
10.00,0.00,56.73800,3.1973946
10.00,0.00,59.18300,3.1973149
10.00,1.00,1.62400,3.1972438
10.00,1.00,4.05500,3.1971673
10.00,1.00,6.49500,3.1970897
10.00,1.00,8.93500,3.1970154
10.00,1.00,11.39900,3.1969357
10.00,1.00,13.84100,3.196857
10.00,1.00,16.28400,3.1967838
10.00,1.00,18.72700,3.1967083
10.00,1.00,21.16600,3.1966319
10.00,1.00,23.59800,3.1965597
10.00,1.00,26.04100,3.1964681
10.00,1.00,28.48100,3.1963862
10.00,1.00,30.92000,3.1963097
10.00,1.00,33.35800,3.1962376
10.00,1.00,35.80200,3.1961535
10.00,1.00,38.24500,3.1960792
10.00,1.00,40.68900,3.195993
10.00,1.00,43.13300,3.1959198
10.00,1.00,45.57000,3.19584
10.00,1.00,48.01900,3.1957571
10.00,1.00,50.45700,3.1956828
10.00,1.00,52.89800,3.1956073
10.00,1.00,55.33100,3.1955212
10.00,1.00,57.76800,3.1954371
10.00,2.00,0.20600,3.1953606
10.00,2.00,2.64300,3.1952755
10.00,2.00,5.07900,3.1951958
10.00,2.00,7.51700,3.1951161
10.00,2.00,9.95700,3.1950353
10.00,2.00,12.39700,3.1949513
10.00,2.00,14.83100,3.1948683
10.00,2.00,17.27500,3.1947854
10.00,2.00,19.71500,3.1947035
10.00,2.00,22.16800,3.1946238
10.00,2.00,24.61200,3.1945387
10.00,2.00,27.04500,3.1944611
10.00,2.00,29.48600,3.1943728
10.00,2.00,31.92600,3.1942877
10.00,2.00,34.36500,3.1942069
10.00,2.00,36.80800,3.1941261
10.00,2.00,39.23500,3.1940399
10.00,2.00,41.67400,3.1939559
10.00,2.00,44.11200,3.1938707
10.00,2.00,46.54300,3.1937824
10.00,2.00,48.97700,3.1937048
10.00,2.00,51.41600,3.1936197
10.00,2.00,53.85400,3.1935357
10.00,2.00,56.28100,3.1934517
10.00,2.00,58.71100,3.1933687
10.00,3.00,1.14900,3.1932793
10.00,3.00,3.58700,3.1931996
10.00,3.00,6.02300,3.1931048
10.00,3.00,8.45800,3.1930218
10.00,3.00,10.90300,3.1929346
10.00,3.00,13.34300,3.1928473
10.00,3.00,15.78300,3.1927536
10.00,3.00,18.22300,3.1926717
10.00,3.00,20.65500,3.1925845
10.00,3.00,23.08500,3.1924929
10.00,3.00,25.53200,3.1924045
10.00,3.00,27.97100,3.1923194
10.00,3.00,30.40200,3.1922203
10.00,3.00,32.83700,3.1921385
10.00,3.00,35.28000,3.1920469
10.00,3.00,37.72100,3.1919618
10.00,3.00,40.16700,3.1918659
10.00,3.00,42.60700,3.1917765
10.00,3.00,45.03700,3.1916828
10.00,3.00,47.47000,3.191588
10.00,3.00,49.91000,3.1915029
10.00,3.00,52.35000,3.1914134
10.00,3.00,54.79300,3.1913229
10.00,3.00,57.23100,3.1912281
10.00,3.00,59.67000,3.1911376
10.00,4.00,2.11100,3.1910439
10.00,4.00,4.55400,3.1909556
10.00,4.00,6.98700,3.1908597
10.00,4.00,9.42100,3.1907681
10.00,4.00,11.86300,3.1906863
10.00,4.00,14.30200,3.1905818
10.00,4.00,16.74300,3.1904945
10.00,4.00,19.18200,3.1903954
10.00,4.00,21.61300,3.1903038
10.00,4.00,24.04800,3.1902101
10.00,4.00,26.48700,3.1901067
10.00,4.00,28.92900,3.1900162
10.00,4.00,31.36800,3.1899171
10.00,4.00,33.81800,3.1898233
10.00,4.00,36.26200,3.1897307
10.00,4.00,38.68700,3.1896381
10.00,4.00,41.12900,3.1895325
10.00,4.00,43.57200,3.1894355
10.00,4.00,46.00200,3.1893386
10.00,4.00,48.44100,3.1892438
10.00,4.00,50.87100,3.1891468
10.00,4.00,53.31000,3.1890574
10.00,4.00,55.74300,3.1889615
10.00,4.00,58.18200,3.1888656
10.00,5.00,0.61200,3.1887687
10.00,5.00,3.05000,3.1886631
10.00,5.00,5.49100,3.1885694
10.00,5.00,7.94800,3.1884681
10.00,5.00,10.38800,3.1883679
10.00,5.00,12.82700,3.188271
10.00,5.00,15.26400,3.1881665
10.00,5.00,17.70600,3.188076
10.00,5.00,20.14000,3.1879736
10.00,5.00,22.57800,3.1878681
10.00,5.00,25.01900,3.1877679
10.00,5.00,27.45000,3.1876666
10.00,5.00,29.88500,3.1875643
10.00,5.00,32.32600,3.1874619
10.00,5.00,34.76400,3.1873617
10.00,5.00,37.20200,3.1872637
10.00,5.00,39.63700,3.1871549
10.00,5.00,42.07400,3.1870504
10.00,5.00,44.51700,3.1869524
10.00,5.00,46.95000,3.1868489
10.00,5.00,49.39500,3.1867369
10.00,5.00,51.83400,3.1866367
10.00,5.00,54.28600,3.1865333
10.00,5.00,56.72600,3.1864266
10.00,5.00,59.17100,3.1863286
10.00,6.00,1.61500,3.1862209
10.00,6.00,4.05600,3.186111
10.00,6.00,6.49700,3.1860086
10.00,6.00,8.93900,3.1858966
10.00,6.00,11.37900,3.1857932
10.00,6.00,13.81700,3.1856844
10.00,6.00,16.25800,3.1855842
10.00,6.00,18.70500,3.1854808
10.00,6.00,21.14600,3.1853698
10.00,6.00,23.57800,3.1852599
10.00,6.00,26.01800,3.1851533
10.00,6.00,28.46200,3.1850391
10.00,6.00,30.89700,3.1849346
10.00,6.00,33.33600,3.1848225
10.00,6.00,35.78700,3.1847191
10.00,6.00,38.22700,3.1846092
10.00,6.00,40.67500,3.1844983
10.00,6.00,43.10600,3.1843906
10.00,6.00,45.55000,3.1842839
10.00,6.00,47.98700,3.1841751
10.00,6.00,50.42700,3.1840631
10.00,6.00,52.86200,3.1839564
10.00,6.00,55.30600,3.1838411
10.00,6.00,57.74800,3.1837388
10.00,7.00,0.18700,3.183616
10.00,7.00,2.62800,3.1835093
10.00,7.00,5.05800,3.1833984
10.00,7.00,7.49500,3.1832896
10.00,7.00,9.93500,3.1831732
10.00,7.00,12.37800,3.1830601
10.00,7.00,14.81400,3.1829491
10.00,7.00,17.25300,3.1828349
10.00,7.00,19.68500,3.1827261
10.00,7.00,22.12500,3.1826119
10.00,7.00,24.56400,3.1824913
10.00,7.00,27.00100,3.182376
10.00,7.00,29.44500,3.1822694
10.00,7.00,31.88300,3.1821552
10.00,7.00,34.32100,3.182042
10.00,7.00,36.75400,3.1819268
10.00,7.00,39.19100,3.1818104
10.00,7.00,41.62300,3.1816952
10.00,7.00,44.06200,3.181581
10.00,7.00,46.50200,3.1814689
10.00,7.00,48.93400,3.1813461
10.00,7.00,51.38900,3.1812341
10.00,7.00,53.83300,3.1811156
10.00,7.00,56.27400,3.1810014
10.00,7.00,58.71400,3.1808796
10.00,8.00,1.15200,3.1807568
10.00,8.00,3.59300,3.1806491
10.00,8.00,6.02400,3.1805317
10.00,8.00,8.47300,3.1804143
10.00,8.00,10.92300,3.1802979
10.00,8.00,13.36100,3.1801837
10.00,8.00,15.80000,3.1800587
10.00,8.00,18.23200,3.1799402
